N,P,K,temperature,humidity,ph,rainfall,label
37,79,19,27.54384835,69.3478631,7.143942758,69.40878198,blackgram
33,75,21,33.04687968,68.93875631,6.690655045,62.30278274,blackgram
22,55,20,33.95309131,69.96100028,7.423530351,61.16350463,blackgram
20,68,17,30.11873003,60.11680815,6.578714843,71.72980375,blackgram
43,68,20,29.57812712,66.17587668,7.497469256,69.43895491,blackgram
44,76,22,27.26458947,68.01232937,7.775306272,68.91754359,blackgram
34,60,16,31.35730791,64.24992106,7.322555223,63.85668948,blackgram
21,72,17,31.52104732,66.55723677,7.580527339,61.71111448,blackgram
25,68,19,29.39982732,64.25510719,7.108450121,67.47677295,blackgram
41,62,15,29.38400259,64.14928485,7.358974541,65.24194361,blackgram
28,65,23,28.38686534,61.88871127,7.405176138,74.24459122,blackgram
35,64,15,28.47442276,63.53604453,6.500144962,69.5274407,blackgram
52,58,16,30.64095781,61.14508627,7.167435834,71.36947525,blackgram
58,75,25,25.25596239,61.36669662,7.261791753,68.64685069,blackgram
34,66,19,32.97030511,60.18122078,7.586642101,73.44678678,blackgram
52,70,16,33.66855394,66.60416867,7.534811833,67.32520551,blackgram
23,57,19,32.83963757,67.99803573,7.251000789,73.40452716,blackgram
42,58,25,27.45853567,62.90020977,6.513620918,69.46020927,blackgram
37,62,17,25.68576704,69.84354028,7.121254928,74.62068748,blackgram
44,75,22,30.0328403,64.14800537,7.574561547,71.21006868,blackgram
21,80,20,28.20667264,68.27085245,7.350869792,64.32887142,blackgram
56,76,16,28.27265858,61.18956161,7.513151076,63.29900785,blackgram
29,76,15,28.5417236,64.2020154,7.025607706,69.68862306,blackgram
43,61,20,26.87187036,61.61367264,6.804253866,63.51822045,blackgram
55,60,15,32.79766751,68.77994074,7.163043872,64.11411069,blackgram
44,63,15,26.42333018,64.51136845,7.338929556,63.46546487,blackgram
29,67,21,29.79181107,63.38789228,6.621323612,63.02169909,blackgram
47,63,16,27.44003279,67.10464369,6.661870999,72.50669768,blackgram
40,68,17,34.1262979,65.14877461,7.733149554,70.40795007,blackgram
58,61,15,30.94908189,64.23364112,7.402891666,62.78730907,blackgram
41,74,18,28.75751783,61.02701476,6.599147298,73.37686831,blackgram
58,79,17,27.24766491,66.10123083,7.04174124,62.31842057,blackgram
27,62,24,28.63005477,66.770943,7.353876754,62.2737345,blackgram
27,60,17,26.41768321,63.64698302,7.026795359,64.42177127,blackgram
52,65,20,32.81705216,66.15665137,6.814301033,68.83924882,blackgram
44,55,25,29.6321052,65.91359954,7.42160832,71.16331975,blackgram
21,62,24,33.49077065,62.73317204,6.847382891,65.45328463,blackgram
60,59,22,31.86847286,66.74217464,7.191522601,74.22238583,blackgram
33,77,21,30.32992227,65.62971858,7.01285529,71.64631281,blackgram
59,58,17,28.546224,66.31394098,7.368318809,62.83469851,blackgram
29,63,17,30.02629908,67.88811637,7.26154329,66.47264636,blackgram
59,63,18,31.65531175,60.13263713,6.52669158,66.69096751,blackgram
29,70,15,30.33499674,63.54718862,6.872594461,74.16699119,blackgram
58,73,16,33.36984395,65.67718163,6.874142175,64.89517488,blackgram
55,77,22,31.4345059,62.99303471,7.76061831,64.77651469,blackgram
42,79,23,27.71678273,63.29103387,6.781841984,68.56507978,blackgram
44,77,21,32.63918668,61.3009051,7.326980454,61.83876146,blackgram
38,62,25,32.7477393,67.77954584,7.453975408,63.37784443,blackgram
100,60,50,22.89090909,82.60500737,5.18,1603.2375,blackpepper
100,60,50,27.65454545,81.94052971,5.14,884.5,blackpepper
100,60,50,23.73636364,82.50360223,5.12,2169.32,blackpepper
100,60,50,23.73636364,81.85618639,4.96,2169.32,blackpepper
100,60,50,23.73636364,82.52523925,5.08,2169.32,blackpepper
100,60,50,23.73636364,82.50360223,5.14,2169.32,blackpepper
100,60,50,27.90909091,80.94730392,4.82,2817.86,blackpepper
100,60,50,27.90909091,82.11292885,5.04,2817.86,blackpepper
100,60,50,27.65454545,81.95432804,5.18,884.5,blackpepper
100,60,50,27.65454545,81.76723401,5,884.5,blackpepper
100,60,50,27.90909091,82.11860255,5.12,2817.86,blackpepper
100,60,50,27.90909091,82.12233522,5.06,2817.86,blackpepper
100,60,50,27.65454545,81.30107591,4.96,884.5,blackpepper
100,60,50,27.90909091,80.94730392,4.84,2817.86,blackpepper
100,60,50,23.73636364,81.36721395,4.88,2169.32,blackpepper
100,60,50,23.73636364,82.50633407,5.1,2169.32,blackpepper
100,60,50,15.852,64.67357757,4.82,56.236,blackpepper
100,60,50,22.89090909,82.57214949,5.04,1603.2375,blackpepper
100,60,50,23.73636364,81.85618639,4.94,2169.32,blackpepper
100,60,50,27.90909091,81.47914875,4.96,2817.86,blackpepper
100,60,50,27.90909091,82.11860255,5.14,2817.86,blackpepper
100,60,50,23.73636364,82.51740055,5.18,2169.32,blackpepper
100,60,50,23.73636364,82.51774211,5.06,2169.32,blackpepper
100,60,50,22.89090909,81.79995485,4.9,1603.2375,blackpepper
100,60,50,27.65454545,80.76923109,4.86,884.5,blackpepper
100,60,50,27.90909091,81.47914875,4.94,2817.86,blackpepper
100,60,50,27.90909091,82.12983237,5.08,2817.86,blackpepper
100,60,50,27.63636364,81.94326156,5.1,550.1245,blackpepper
100,60,50,29.4,78.43875472,4.96,162.72,blackpepper
100,60,50,27.90909091,81.94530684,5,2817.86,blackpepper
100,60,50,27.90909091,81.47914875,4.92,2817.86,blackpepper
100,60,50,27.65454545,80.76923109,4.84,884.5,blackpepper
100,60,50,27.90909091,82.12133439,5.1,2817.86,blackpepper
100,60,50,23.73636364,82.49502826,5.04,2169.32,blackpepper
100,60,50,15.852,64.67357757,4.98,56.236,blackpepper
100,60,50,22.89090909,82.57214949,5.02,1603.2375,blackpepper
100,60,50,22.89090909,81.95109629,4.98,1603.2375,blackpepper
100,60,50,22.89090909,82.59394089,5.1,1603.2375,blackpepper
100,60,50,27.90909091,81.47914875,4.98,2817.86,blackpepper
100,60,50,27.90909091,80.94730392,4.86,2817.86,blackpepper
100,60,50,22.89090909,81.95109629,4.92,1603.2375,blackpepper
100,60,50,23.73636364,81.85618639,4.98,2169.32,blackpepper
100,60,50,22.89090909,81.95109629,4.96,1603.2375,blackpepper
100,60,50,23.73636364,81.85618639,4.92,2169.32,blackpepper
100,60,50,27.65454545,81.95432804,5.16,884.5,blackpepper
100,60,50,22.89090909,82.6043481,5.08,1603.2375,blackpepper
100,60,50,18.77818182,73.84005592,5.12,1050.245,blackpepper
100,60,50,27.03636364,81.17284876,4.84,3322.06,blackpepper
100,60,50,27.90909091,82.13240087,5.16,2817.86,blackpepper
100,60,50,23.73636364,81.70504495,4.9,2169.32,blackpepper
100,60,50,18.77818182,73.84005592,5.18,1050.245,blackpepper
100,60,50,22.89090909,81.45410524,4.88,1603.2375,blackpepper
100,60,50,27.65454545,81.95175954,5.08,884.5,blackpepper
100,60,50,27.90909091,80.98302511,4.88,2817.86,blackpepper
100,60,50,23.73636364,82.49502826,5.02,2169.32,blackpepper
100,60,50,27.65454545,81.30107591,4.92,884.5,blackpepper
100,60,50,27.63636364,81.14993447,4.9,550.1245,blackpepper
100,60,50,18.77818182,73.67304347,4.82,1050.245,blackpepper
100,60,50,22.89090909,82.59685095,5.06,1603.2375,blackpepper
100,60,50,18.77818182,73.67304347,4.98,1050.245,blackpepper
100,60,50,27.65454545,80.76923109,4.82,884.5,blackpepper
100,60,50,23.73636364,81.33149275,4.84,2169.32,blackpepper
100,60,50,27.65454545,81.30107591,4.94,884.5,blackpepper
100,60,50,22.89090909,81.95109629,4.94,1603.2375,blackpepper
100,60,50,22.89090909,81.41838405,4.86,1603.2375,blackpepper
100,60,50,27.65454545,81.94426239,5.06,884.5,blackpepper
100,60,50,27.90909091,82.13240087,5.18,2817.86,blackpepper
100,60,50,28.65727273,81.29460915,4.9,3041.4,blackpepper
100,60,50,23.73636364,82.51740055,5.16,2169.32,blackpepper
100,60,50,27.90909091,82.11292885,5.02,2817.86,blackpepper
100,60,50,18.77818182,73.67304347,4.88,1050.245,blackpepper
100,50,50,27.65454545,82.97147395,6.42,884.5,bottle_gourd
100,50,50,28.08181818,82.94202429,6.62,1037.32,bottle_gourd
100,50,50,28.08181818,82.99190719,6.44,1037.32,bottle_gourd
100,50,50,28.99454545,82.87400331,6.5,942.8,bottle_gourd
100,50,50,26.01818182,83.64584984,6.6,1350.025,bottle_gourd
100,50,50,28.08181818,83.05862275,6.32,1037.32,bottle_gourd
100,50,50,28.99454545,83.03864802,6.34,942.8,bottle_gourd
100,50,50,27.65454545,82.94838307,6.56,884.5,bottle_gourd
100,50,50,27.65454545,82.96443161,6.54,884.5,bottle_gourd
100,50,50,28.08181818,83.04885748,6.36,1037.32,bottle_gourd
100,50,50,28.08181818,82.92784642,6.52,1037.32,bottle_gourd
80,15,40,28.64818182,80.81144138,6.48,1111.68,brinjal
80,15,40,28.64818182,80.74849193,6.44,1111.68,brinjal
80,15,40,28.99454545,80.70446436,6.64,942.8,brinjal
80,15,40,28.99454545,80.80100324,6.52,942.8,brinjal
80,15,40,28.64818182,80.80100324,6.52,1111.68,brinjal
80,15,40,22.89090909,80.72083362,6.58,1603.2375,brinjal
80,15,40,28.08181818,80.71272377,6.68,1037.32,brinjal
80,15,40,28.08181818,80.81102635,6.42,1037.32,brinjal
80,15,40,27.65454545,80.63884419,6.6,884.5,brinjal
80,15,40,27.90909091,80.72997899,6.44,2817.86,brinjal
80,15,40,26.01818182,80.48561726,6.6,1350.025,brinjal
80,15,40,27.90909091,80.80297463,6.4,2817.86,brinjal
80,15,40,28.99454545,80.89389142,6.56,942.8,brinjal
80,15,40,28.08181818,80.76311725,6.58,1037.32,brinjal
80,15,40,28.64818182,80.75220565,6.6,1111.68,brinjal
80,15,40,28.08181818,80.80721979,6.34,1037.32,brinjal
80,15,40,28.08181818,80.70539222,6.66,1037.32,brinjal
80,15,40,27.65454545,80.64477799,6.5,884.5,brinjal
80,15,40,27.65454545,80.72188994,6.32,884.5,brinjal
80,15,40,27.90909091,80.74845513,6.58,2817.86,brinjal
80,15,40,28.99454545,80.81144138,6.48,942.8,brinjal
80,15,40,28.64818182,80.89389142,6.54,1111.68,brinjal
80,15,40,22.89090909,80.72732035,6.68,1603.2375,brinjal
80,15,40,28.64818182,80.81394412,6.34,1111.68,brinjal
80,15,40,28.99454545,80.74849193,6.44,942.8,brinjal
80,15,40,27.65454545,80.6497558,6.58,884.5,brinjal
80,15,40,22.89090909,80.75187946,6.66,1603.2375,brinjal
80,15,40,28.99454545,80.81394412,6.36,942.8,brinjal
80,15,40,22.89090909,80.86629296,6.4,1603.2375,brinjal
80,15,40,27.65454545,80.76226576,6.54,884.5,brinjal
80,15,40,28.64818182,80.76311725,6.58,1111.68,brinjal
80,15,40,28.08181818,80.73238687,6.62,1037.32,brinjal
80,15,40,28.64818182,80.70492343,6.66,1111.68,brinjal
80,15,40,27.65454545,80.67981572,6.46,884.5,brinjal
80,15,40,27.90909091,80.79923774,6.42,2817.86,brinjal
80,15,40,27.65454545,80.7042753,6.4,884.5,brinjal
80,15,40,28.08181818,80.75526593,6.5,1037.32,brinjal
80,15,40,22.89090909,80.87731897,6.56,1603.2375,brinjal
80,15,40,26.01818182,80.66398889,6.46,1350.025,brinjal
80,15,40,28.64818182,80.81144138,6.46,1111.68,brinjal
80,15,40,27.65454545,80.64135373,6.62,884.5,brinjal
80,15,40,28.64818182,80.77640365,6.5,1111.68,brinjal
80,15,40,26.01818182,80.59107691,6.52,1350.025,brinjal
100,65,70,28.64818182,82.58117566,6.62,1111.68,cabbage
100,65,70,28.99454545,82.56938052,6.6,942.8,cabbage
100,65,70,28.99454545,82.32605837,6.38,942.8,cabbage
100,65,70,28.64818182,82.41194917,6.34,1111.68,cabbage
100,65,70,28.64818182,82.49504062,6.5,1111.68,cabbage
100,65,70,26.01818182,83.43830457,6.66,1350.025,cabbage
100,65,70,28.08181818,82.52862293,6.56,1037.32,cabbage
100,65,70,28.64818182,82.37775228,6.38,1111.68,cabbage
100,65,70,28.08181818,82.52862293,6.54,1037.32,cabbage
100,65,70,26.01818182,83.4007944,6.62,1350.025,cabbage
100,65,70,27.65454545,82.45538127,6.58,884.5,cabbage
100,65,70,28.64818182,82.54185436,6.48,1111.68,cabbage
100,65,70,28.08181818,82.47036434,6.48,1037.32,cabbage
100,65,70,26.01818182,83.31661965,6.4,1350.025,cabbage
100,65,70,28.64818182,82.63946601,6.6,1111.68,cabbage
100,65,70,28.64818182,82.40493082,6.46,1111.68,cabbage
100,65,70,27.65454545,82.29683156,6.38,884.5,cabbage
100,65,70,27.65454545,82.33102846,6.36,884.5,cabbage
100,65,70,28.64818182,82.40696639,6.42,1111.68,cabbage
100,65,70,28.99454545,82.37661556,6.4,942.8,cabbage
100,65,70,28.64818182,82.42877741,6.32,1111.68,cabbage
75,75,150,22.89090909,82.6729959,4.84,1603.2375,cardamom
75,75,150,27.65454545,83.1102998,5.08,884.5,cardamom
75,75,150,27.90909091,82.31919057,4.96,2817.86,cardamom
75,75,150,26.43333333,83.74459313,5.04,207.55,cardamom
75,75,150,27.90909091,83.09262461,5.04,2817.86,cardamom
75,75,150,27.90909091,83.11369091,5.16,2817.86,cardamom
75,75,150,22.89090909,83.94153708,5.1,1603.2375,cardamom
75,75,150,27.65454545,82.31919057,4.96,884.5,cardamom
75,75,150,27.90909091,83.09914836,5.1,2817.86,cardamom
75,75,150,22.89090909,83.94153708,5.12,1603.2375,cardamom
75,75,150,27.65454545,82.18438047,4.9,884.5,cardamom
75,75,150,27.65454545,83.09914836,5.14,884.5,cardamom
75,75,150,27.65454545,83.09914836,5.12,884.5,cardamom
75,75,150,27.65454545,81.78526536,4.84,884.5,cardamom
75,75,150,22.89090909,83.94293125,5.06,1603.2375,cardamom
75,75,150,27.90909091,83.09914836,5.14,2817.86,cardamom
75,75,150,22.89090909,83.96521276,5.16,1603.2375,cardamom
75,75,150,22.89090909,82.6729959,4.82,1603.2375,cardamom
75,75,150,27.90909091,81.78526536,4.86,2817.86,cardamom
75,75,150,27.90909091,81.78526536,4.84,2817.86,cardamom
75,75,150,27.65454545,83.09914836,5.1,884.5,cardamom
75,75,150,27.90909091,83.11369091,5.18,2817.86,cardamom
75,75,150,27.65454545,83.10128675,5.06,884.5,cardamom
75,75,150,27.65454545,83.09262461,5.02,884.5,cardamom
75,75,150,27.90909091,82.18438047,4.9,2817.86,cardamom
75,75,150,27.65454545,83.09262461,5.04,884.5,cardamom
75,75,150,27.65454545,82.31919057,4.94,884.5,cardamom
75,75,150,22.89090909,83.21166928,4.94,1603.2375,cardamom
75,75,150,22.89090909,83.74691085,5,1603.2375,cardamom
75,75,150,25.81818182,82.72395936,4.84,1501.98,cardamom
75,75,150,27.90909091,83.10128675,5.06,2817.86,cardamom
75,75,150,27.90909091,83.09914836,5.12,2817.86,cardamom
75,75,150,27.65454545,82.92056144,5,884.5,cardamom
75,75,150,27.90909091,83.09262461,5.02,2817.86,cardamom
75,75,150,22.89090909,83.21166928,4.96,1603.2375,cardamom
75,75,150,22.89090909,83.91897401,5.02,1603.2375,cardamom
75,75,150,22.89090909,83.95194429,5.08,1603.2375,cardamom
75,75,150,22.89090909,83.91897401,5.04,1603.2375,cardamom
75,75,150,22.89090909,83.21166928,4.92,1603.2375,cardamom
75,75,150,26.43333333,82.42908791,4.86,207.55,cardamom
75,75,150,27.90909091,81.82098655,4.88,2817.86,cardamom
80,70,50,28.64818182,82.75269467,6.32,1111.68,cauliflower
80,70,50,26.01818182,83.73414539,6.34,1350.025,cauliflower
80,70,50,27.65454545,82.73723605,6.32,884.5,cauliflower
80,70,50,28.64818182,82.80444339,6.68,1111.68,cauliflower
80,70,50,28.64818182,82.84721884,6.54,1111.68,cauliflower
80,70,50,27.65454545,82.70938524,6.4,884.5,cauliflower
80,70,50,28.64818182,82.78874057,6.58,1111.68,cauliflower
80,70,50,28.64818182,82.84410779,6.6,1111.68,cauliflower
80,70,50,28.64818182,82.8327599,6.66,1111.68,cauliflower
80,70,50,27.65454545,82.77286472,6.62,884.5,cauliflower
80,70,50,26.01818182,83.69992074,6.64,1350.025,cauliflower
80,70,50,28.64818182,82.6686989,6.44,1111.68,cauliflower
80,70,50,28.64818182,82.84721884,6.56,1111.68,cauliflower
80,70,50,27.65454545,82.70529241,6.34,884.5,cauliflower
80,70,50,26.01818182,83.73790771,6.46,1350.025,cauliflower
80,70,50,28.64818182,82.72770012,6.42,1111.68,cauliflower
80,70,50,27.65454545,82.64051714,6.46,884.5,cauliflower
80,70,50,28.64818182,82.71274751,6.38,1111.68,cauliflower
40,72,77,17.02498456,16.98861173,7.485996067,88.55123143,chickpea
23,72,84,19.02061277,17.13159126,6.920251378,79.92698081,chickpea
39,58,85,17.88776475,15.40589717,5.996932037,68.54932919,chickpea
22,72,85,18.86805647,15.65809214,6.391173589,88.51048983,chickpea
36,67,77,18.36952567,19.56381041,7.152811172,79.26357665,chickpea
32,73,81,20.45078582,15.40312102,5.988992796,92.68373702,chickpea
58,70,84,20.6543203,16.60820843,6.231049028,74.6631118,chickpea
59,70,84,17.3348681,18.74926979,7.550808267,82.61734721,chickpea
42,62,75,18.17912258,18.90426935,7.010570541,81.84997529,chickpea
28,74,81,18.01272266,18.30968112,8.753795334,81.98568791,chickpea
58,66,79,20.99373558,19.33470387,8.718192847,93.55280105,chickpea
43,66,79,19.46233971,15.22538951,7.976607593,74.58565097,chickpea
58,63,81,19.81344531,14.69765308,6.515499549,78.96514709,chickpea
23,62,85,18.97424756,19.5161216,8.490127142,80.7108745,chickpea
27,62,77,18.19737048,14.71070537,6.576415562,70.18185181,chickpea
28,72,84,18.72963144,19.18197264,6.481783043,71.58010169,chickpea
50,56,76,20.99502153,19.8601304,7.966605025,73.50734019,chickpea
39,71,84,20.28155898,16.39535215,8.140825437,82.52339655,chickpea
25,78,76,17.48042641,15.7559405,7.228963452,66.96980581,chickpea
31,70,77,20.88818675,14.32313811,6.492546046,90.46228334,chickpea
26,80,83,17.08498521,16.14565756,7.528599957,71.31007253,chickpea
25,68,77,20.09340593,15.11279612,7.701446446,85.74904898,chickpea
31,78,76,17.57212145,14.99927489,8.519975748,89.31050665,chickpea
60,68,83,19.12065218,18.43475844,6.620900869,85.52950164,chickpea
59,62,83,18.57665902,19.22008229,8.104396058,72.94940441,chickpea
22,67,78,17.16606398,14.42457525,6.204090835,72.32667516,chickpea
36,65,80,18.2872007,16.67921616,6.051091339,74.87445574,chickpea
59,60,84,19.03025305,18.66725565,7.690962338,94.70992037,chickpea
54,77,85,17.1418614,17.0662427,7.829211144,83.74606679,chickpea
43,68,81,17.47809436,17.93253975,6.761599706,78.92060234,chickpea
28,76,82,20.56601874,14.25803981,6.654425315,83.75937135,chickpea
42,79,85,17.22385224,15.82069268,6.129533877,76.57580954,chickpea
32,60,83,19.69141713,19.44225438,8.829273328,91.76071648,chickpea
22,78,76,17.84851658,19.09172907,8.621662982,76.32470713,chickpea
31,79,75,18.8202251,16.1074793,8.204862075,89.73119396,chickpea
28,58,81,17.47500984,16.54314829,6.18042747,93.35034262,chickpea
57,58,77,18.72649425,17.58406365,7.978996755,81.20176515,chickpea
49,55,78,18.65580107,16.17772668,7.863113671,81.70769297,chickpea
46,76,77,18.2356751,19.68538502,6.967843048,83.74879344,chickpea
54,61,77,18.81198127,15.21618225,6.206582193,77.5429424,chickpea
38,60,76,18.65054116,17.80852431,8.868741443,77.92798682,chickpea
59,55,79,20.36720401,16.89574311,8.766128654,82.2545577,chickpea
36,76,75,18.38120357,16.63805158,8.736337905,70.52056697,chickpea
57,68,81,17.17012591,17.30457712,8.081095263,72.78624223,chickpea
35,66,81,19.37101121,15.77458129,6.138243973,85.24819851,chickpea
35,64,78,17.92845928,14.27327988,7.496645259,85.37378769,chickpea
52,60,79,19.45339934,18.23490739,8.380185271,75.6317566,chickpea
27,76,83,19.12829388,14.92241479,6.289614016,89.61857826,chickpea
57,60,84,19.1034283,17.26184541,6.586777189,75.49101167,chickpea
52,68,78,17.48504075,16.96070581,6.89655198,86.05078037,chickpea
43,79,79,19.40751744,18.98030507,7.806747656,80.25064637,chickpea
44,74,85,20.18649426,19.63719995,7.150681303,78.26039559,chickpea
24,55,78,17.30287885,15.15405941,6.64919573,75.57790384,chickpea
29,77,75,17.50361137,15.48083156,7.778591618,72.9446671,chickpea
20,60,78,18.17234999,14.70085967,6.358740355,90.7760707,chickpea
56,67,78,17.57445618,16.71826572,8.255450758,77.81891424,chickpea
37,66,85,20.93175255,18.91295403,6.456148474,78.06910795,chickpea
49,71,76,19.71098332,17.63879418,6.613072145,85.57925437,chickpea
59,69,80,19.07937684,17.86754927,8.165359297,69.40619137,chickpea
20,79,77,18.54988627,16.02542689,7.64867466,76.32565249,chickpea
24,56,85,18.19903647,17.41333199,6.545888558,80.6405403,chickpea
51,72,75,18.88852533,14.99451145,7.104224797,80.1113384,chickpea
57,73,85,18.49311205,14.72115044,7.358099622,91.94595352,chickpea
22,64,82,19.48974337,17.17260319,6.4740245,87.51312796,chickpea
52,73,79,17.25769499,18.74943955,7.840339389,94.00287214,chickpea
29,75,75,19.62416326,18.71483156,7.064790365,88.4585692,chickpea
44,59,78,20.67526473,19.85388984,7.599033472,84.78344008,chickpea
41,69,82,20.02381489,16.63294455,6.715587232,68.97806542,chickpea
52,56,85,20.1187446,14.44228303,6.81712422,88.68168643,chickpea
34,76,80,20.65691793,15.84572566,7.985417393,65.23811143,chickpea
42,74,83,19.2582557,14.2804191,7.545258424,65.78042032,chickpea
